# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Fri Jan 22 10:30:00 2021
#
# User preference: *
#
# COLUMN kepid:          KepID
# COLUMN kepoi_name:     KOI Name
# COLUMN kepler_name:    Kepler Name
# COLUMN koi_disposition: Exoplanet Archive Disposition
# COLUMN koi_vet_stat:   Vetting Status
# COLUMN koi_pdisposition: Disposition Using Kepler Data
# COLUMN koi_score:      Disposition Score
# COLUMN koi_fpflag_nt:  Not Transit-Like False Positive Flag
# COLUMN koi_fpflag_ss:  Stellar Eclipse False Positive Flag
# COLUMN koi_fpflag_co:  Centroid Offset False Positive Flag
# COLUMN koi_fpflag_ec:  Ephemeris Match Indicates Contamination False Positive Flag
# COLUMN koi_comment:    Comment
# COLUMN koi_period:     Orbital Period [days]
# COLUMN koi_period_err1: Orbital Period Upper Unc. [days]
# COLUMN koi_period_err2: Orbital Period Lower Unc. [days]
# COLUMN koi_time0bk:    Transit Epoch [BKJD]
# COLUMN koi_time0bk_err1: Transit Epoch Upper Unc. [BKJD]
# COLUMN koi_time0bk_err2: Transit Epoch Lower Unc. [BKJD]
# COLUMN koi_eccen:      Eccentricity
# COLUMN koi_eccen_err1: Eccentricity Upper Unc.
# COLUMN koi_eccen_err2: Eccentricity Lower Unc.
# COLUMN koi_duration:   Transit Duration [hrs]
# COLUMN koi_duration_err1: Transit Duration Upper Unc. [hrs]
# COLUMN koi_duration_err2: Transit Duration Lower Unc. [hrs]
# COLUMN koi_depth:      Transit Depth [ppm]
# COLUMN koi_depth_err1: Transit Depth Upper Unc. [ppm]
# COLUMN koi_depth_err2: Transit Depth Lower Unc. [ppm]
# COLUMN koi_prad:       Planetary Radius [Earth radii]
# COLUMN koi_prad_err1:  Planetary Radius Upper Unc. [Earth radii]
# COLUMN koi_prad_err2:  Planetary Radius Lower Unc. [Earth radii]
# COLUMN koi_teq:        Equilibrium Temperature [K]
# COLUMN koi_teq_err1:   Equilibrium Temperature Upper Unc. [K]
# COLUMN koi_teq_err2:   Equilibrium Temperature Lower Unc. [K]
# COLUMN koi_insol:      Insolation Flux [Earth flux]
# COLUMN koi_insol_err1: Insolation Flux Upper Unc. [Earth flux]
# COLUMN koi_insol_err2: Insolation Flux Lower Unc. [Earth flux]
# COLUMN koi_dor:        Planet-Star Distance over Star Radius
# COLUMN koi_dor_err1:   Planet-Star Distance over Star Radius Upper Unc.
# COLUMN koi_dor_err2:   Planet-Star Distance over Star Radius Lower Unc.
# COLUMN koi_steff:      Stellar Effective Temperature [K]
# COLUMN koi_steff_err1: Stellar Effective Temperature Upper Unc. [K]
# COLUMN koi_steff_err2: Stellar Effective Temperature Lower Unc. [K]
# COLUMN koi_srad:       Stellar Radius [Solar radii]
# COLUMN koi_srad_err1:  Stellar Radius Upper Unc. [Solar radii]
# COLUMN koi_srad_err2:  Stellar Radius Lower Unc. [Solar radii]
# COLUMN koi_smass:      Stellar Mass [Solar mass]
# COLUMN koi_smass_err1: Stellar Mass Upper Unc. [Solar mass]
# COLUMN koi_smass_err2: Stellar Mass Lower Unc. [Solar mass]
# COLUMN koi_sage:       Stellar Age [Gyr]
# COLUMN koi_sage_err1:  Stellar Age Upper Unc. [Gyr]
# COLUMN koi_sage_err2:  Stellar Age Lower Unc. [Gyr]
# COLUMN ra:             RA [decimal degrees]
# COLUMN dec:            Dec [decimal degrees]
# COLUMN koi_kepmag:     Kepler-band [mag]
#
loc_rowid,kepid,kepoi_name,kepler_name,koi_disposition,koi_vet_stat,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_comment,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_eccen,koi_eccen_err1,koi_eccen_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_steff,koi_steff_err1,koi_steff_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_sage,koi_sage_err1,koi_sage_err2,ra,dec,koi_kepmag
4216,6278762,K03158.02,Kepler-444 A c,CONFIRMED,Done,CANDIDATE,1.0000,0,0,0,0,CENT_SATURATED,4.545869820,1.2530000e-05,-1.2530000e-05,131.5244200,2.350000e-03,-2.350000e-03,0,,,1.75600,0.07090,-0.07090,7.6500e+01,3.600e+00,-3.600e+00,0.65,5.000e-02,-3.000e-02,868.0,,,134.21,45.15,-24.45,16.550000,7.200000,-7.200000,5051.00,177.00,-141.00,0.7210,0.0570,-0.0310,0.6920,0.0990,-0.0260,,,,289.752290,41.634605,8.717
4217,8098212,K04487.01,,CANDIDATE,Done,CANDIDATE,0.9800,0,0,0,0,NO_COMMENT,3.487541090,3.9250000e-05,-3.9250000e-05,134.1601800,8.360000e-03,-8.360000e-03,0,,,1.81100,0.30600,-0.30600,8.5100e+01,1.500e+01,-1.500e+01,0.72,7.000e-02,-2.000e-02,988.0,,,224.74,63.76,-26.24,14.080000,5.800000,-5.800000,5252.00,73.00,-84.00,0.7830,0.0800,-0.0230,0.8960,0.0330,-0.0600,,,,292.028290,43.946362,14.371
4218,3127911,K03164.01,,FALSE POSITIVE,Done,FALSE POSITIVE,,1,0,0,0,,0.542498653,8.9360000e-06,-8.9360000e-06,132.0117000,1.320000e-02,-1.320000e-02,0,,,4.25700,0.35900,-0.35900,5.4900e+01,4.300e+00,-4.300e+00,2.25,7.000e-01,-6.600e-01,5157.0,,,167191.11,157243.38,-95922.28,1.158000,0.233000,-0.233000,8711.00,268.00,-345.00,2.9540,0.9190,-0.8630,1.9870,0.5260,-0.3040,,,,294.018220,38.226292,10.326
4219,6369131,K04554.01,,CANDIDATE,Done,CANDIDATE,0.9710,0,0,0,0,NO_COMMENT,8.077245500,1.3960000e-04,-1.3960000e-04,132.6490000,1.490000e-02,-1.490000e-02,0,,,7.27200,0.34400,-0.34400,7.9200e+01,7.300e+00,-7.300e+00,2.61,3.100e-01,-6.900e-01,1228.0,,,537.66,180.02,-259.57,2.230000,1.100000,-1.100000,5684.00,85.00,-68.00,2.0320,0.2470,-0.5350,1.2390,0.1020,-0.1650,,,,293.434780,41.716881,14.579
4220,7820699,K04555.01,,CANDIDATE,Done,CANDIDATE,,0,0,0,0,,364.087330000,2.5940000e-02,-2.5940000e-02,287.6056000,4.800000e-02,-4.800000e-02,0,,,14.09000,2.60000,-2.60000,3.7200e+02,6.050e+01,-6.050e+01,1.39,3.500e-01,-1.100e-01,211.0,,,0.47,0.37,-0.11,198.000000,93.300000,-93.300000,5376.00,179.00,-142.00,0.7270,0.1830,-0.0550,0.7690,0.1170,-0.0690,,,,291.220430,43.574268,14.816
4221,10399321,K04556.01,,FALSE POSITIVE,Done,FALSE POSITIVE,0.2760,0,0,1,0,CENT_RESOLVED_OFFSET,21.581977600,4.7300000e-04,-4.7300000e-04,146.0691000,1.700000e-02,-1.700000e-02,0,,,13.73400,0.48300,-0.48300,4.7600e+01,3.200e+00,-3.200e+00,0.91,1.600e-01,-2.000e-01,746.0,,,73.01,34.46,-31.87,12.090000,1.500000,-1.500000,5601.00,112.00,-78.00,1.3420,0.2230,-0.3060,0.9150,0.0740,-0.0490,,,,289.618560,47.557968,11.981
4222,10257229,K04557.01,,CANDIDATE,Done,CANDIDATE,0.9990,0,0,0,0,NO_COMMENT,5.756519580,3.6370000e-05,-3.6370000e-05,136.9772600,5.250000e-03,-5.250000e-03,0,,,2.30900,0.16500,-0.16500,6.5300e+01,6.700e+00,-6.700e+00,0.83,2.800e-01,-9.000e-02,1089.0,,,332.97,315.91,-101.23,18.610000,4.800000,-4.800000,6208.00,166.00,-203.00,1.0240,0.3320,-0.1110,1.0860,0.1410,-0.1410,,,,283.704710,47.385288,13.666
4223,3539231,K04626.01,,CANDIDATE,Done,CANDIDATE,0.9800,0,0,0,0,NO_COMMENT,91.957230000,5.6800000e-03,-5.6800000e-03,183.0248000,6.570000e-02,-6.570000e-02,0,,,10.47100,0.91900,-0.91900,3.0840e+02,2.700e+01,-2.700e+01,2.66,4.200e-01,-5.700e-01,497.0,,,14.41,5.90,-5.98,68.150000,3.300000,-3.300000,5854.00,79.00,-79.00,1.5280,0.2380,-0.3270,1.1070,0.1100,-0.0900,,,,289.904170,38.651371,14.876
4224,6311891,K04627.01,,CANDIDATE,Done,CANDIDATE,0.9440,0,0,0,0,CENT_KIC_POS,7.517317450,9.5490000e-05,-9.5490000e-05,137.5970400,9.350000e-03,-9.350000e-03,0,,,2.48400,0.27000,-0.27000,1.7070e+02,1.920e+01,-1.920e+01,1.19,1.500e-01,-7.000e-02,861.0,,,129.74,42.31,-21.99,22.650000,3.100000,-3.100000,5525.00,74.00,-83.00,0.9230,0.1120,-0.0560,0.9570,0.0440,-0.0590,,,,298.758360,41.631031,15.029
4225,7837733,K04628.01,,FALSE POSITIVE,Done,FALSE POSITIVE,,0,0,1,0,CLEAR_APO,3.087236260,2.6550000e-05,-2.6550000e-05,132.9051900,7.520000e-03,-7.520000e-03,0,,,2.61500,0.21500,-0.21500,1.0190e+02,9.500e+00,-9.500e+00,1.20,7.200e-01,-1.400e-01,1451.0,,,1046.77,1961.02,-351.44,8.840000,2.500000,-2.500000,6418.00,175.00,-252.00,1.1710,0.7100,-0.1370,1.2410,0.2510,-0.2130,,,,296.668550,43.540569,14.966
4226,2578017,K04629.01,,FALSE POSITIVE,Done,FALSE POSITIVE,0.0000,0,1,1,0,MOD_SEC_ALT---CENT_RESOLVED_OFFSET---HALO_GHOST,0.592562969,6.6900000e-07,-6.6900000e-07,131.9017000,1.070000e-03,-1.070000e-03,0,,,3.08690,0.05000,-0.05000,1.5464e+03,1.860e+01,-1.860e+01,25.97,6.840e+00,-2.300e+00,1967.0,,,3520.70,2807.79,-961.89,1.359000,0.368000,-0.368000,5728.00,172.00,-189.00,0.8040,0.2120,-0.0710,0.8960,0.0900,-0.1100,,,,291.914150,37.807819,15.784
4227,7834045,K04630.01,,CANDIDATE,Done,CANDIDATE,1.0000,0,0,0,0,CENT_KIC_POS,44.696617700,9.4720000e-04,-9.4720000e-04,155.6611000,1.500000e-02,-1.500000e-02,0,,,10.53200,0.56600,-0.56600,2.5730e+02,2.020e+01,-2.020e+01,2.46,4.500e-01,-5.000e-01,637.0,,,38.95,18.64,-15.47,30.600000,13.600000,-13.600000,5929.00,80.00,-80.00,1.5180,0.2790,-0.3070,1.1160,0.1210,-0.0810,,,,295.597350,43.596401,14.875
4228,10663738,K04698.01,,CANDIDATE,Done,CANDIDATE,0.9650,0,0,0,0,NO_COMMENT,8.527589400,1.0230000e-04,-1.0230000e-04,137.2755000,1.220000e-02,-1.220000e-02,0,,,2.95900,0.28800,-0.28800,1.1250e+02,1.310e+01,-1.310e+01,1.28,4.400e-01,-1.400e-01,1049.0,,,286.10,282.78,-94.39,21.160000,4.800000,-4.800000,6469.00,158.00,-248.00,1.1930,0.4100,-0.1370,1.2600,0.1650,-0.1840,,,,291.127440,47.938801,14.765
4229,7891294,K04699.01,,CANDIDATE,Done,CANDIDATE,1.0000,0,0,0,0,NO_COMMENT,3.077141950,4.1800000e-05,-4.1800000e-05,133.4849000,1.030000e-02,-1.030000e-02,0,,,3.57100,0.32000,-0.32000,3.4200e+01,4.000e+00,-4.000e+00,1.08,1.900e-01,-1.600e-01,1493.0,,,1175.00,543.10,-367.03,1.767000,0.881000,-0.881000,6108.00,82.00,-92.00,1.3360,0.2370,-0.1940,1.1620,0.0830,-0.0930,,,,291.887970,43.649811,12.889
4230,9413156,K04700.01,,CANDIDATE,Done,CANDIDATE,1.0000,0,0,0,0,CENT_FEW_DIFFS,3.834883540,3.3740000e-05,-3.3740000e-05,135.0870100,7.130000e-03,-7.130000e-03,0,,,2.02600,0.21400,-0.21400,2.4300e+02,2.690e+01,-2.690e+01,1.20,2.600e-01,-1.100e-01,1003.0,,,239.15,160.61,-68.31,14.260000,4.200000,-4.200000,5515.00,182.00,-199.00,0.7750,0.1640,-0.0700,0.8680,0.0830,-0.1020,,,,295.361450,45.914841,15.972
4231,8625732,K04701.01,,FALSE POSITIVE,Done,FALSE POSITIVE,0.0000,0,0,1,1,HALO_GHOST---EPHEM_MATCH,31.971810000,1.5690000e-03,-1.5690000e-03,133.8728000,3.850000e-02,-3.850000e-02,0,,,12.27700,0.80800,-0.80800,1.1740e+02,1.320e+01,-1.320e+01,0.95,2.600e-01,-8.000e-02,521.0,,,17.43,14.11,-4.37,17.100000,6.900000,-6.900000,5632.00,152.00,-152.00,0.8530,0.2350,-0.0730,0.9520,0.0940,-0.1150,,,,292.148040,44.704140,14.817
4232,2831251,K04702.01,,FALSE POSITIVE,Done,FALSE POSITIVE,0.0030,0,0,1,0,CENT_RESOLVED_OFFSET,5.812898430,9.6800000e-05,-9.6800000e-05,131.5613000,1.340000e-02,-1.340000e-02,0,,,3.97900,0.41500,-0.41500,7.6300e+01,1.060e+01,-1.060e+01,0.93,3.000e-01,-1.200e-01,1102.0,,,348.61,321.65,-120.45,9.800000,4.800000,-4.800000,6175.00,168.00,-205.00,1.0410,0.3270,-0.1400,1.0130,0.1590,-0.1160,,,,285.567470,38.040691,14.510
4233,6721380,K04488.01,,FALSE POSITIVE,Done,FALSE POSITIVE,,0,0,1,0,CLEAR_APO,6.441739950,4.5990000e-05,-4.5990000e-05,136.7775300,6.380000e-03,-6.380000e-03,0,,,1.63500,0.17900,-0.17900,1.0770e+02,1.220e+01,-1.220e+01,1.41,8.100e-01,-3.000e-01,1175.0,,,451.14,796.29,-206.27,28.800000,12.800000,-12.800000,6088.00,157.00,-201.00,1.3390,0.7770,-0.2840,1.0970,0.2850,-0.1380,,,,298.910830,42.185040,13.861
4234,7694615,K04489.01,,FALSE POSITIVE,Done,FALSE POSITIVE,0.0000,0,0,1,0,CENT_RESOLVED_OFFSET---HALO_GHOST,0.631106722,1.6180000e-06,-1.6180000e-06,131.8980100,2.090000e-03,-2.090000e-03,0,,,0.99420,0.07980,-0.07980,4.9200e+01,3.600e+00,-3.600e+00,0.63,1.300e-01,-9.000e-02,1945.0,,,3367.19,2141.00,-1117.96,4.830000,1.800000,-1.800000,5400.00,161.00,-145.00,0.8980,0.1850,-0.1230,0.8160,0.1160,-0.0630,,,,295.666720,43.370350,13.572
4235,6201203,K04490.01,,FALSE POSITIVE,Done,FALSE POSITIVE,,1,0,0,0,,176.173770000,1.5950000e-02,-1.5950000e-02,144.8337000,5.420000e-02,-5.420000e-02,0,,,14.58000,2.20000,-2.20000,3.4990e+02,5.280e+01,-5.280e+01,1.76,6.100e-01,-1.600e-01,323.0,,,2.57,2.61,-0.70,90.900000,29.300000,-29.300000,5957.00,162.00,-196.00,0.9370,0.3250,-0.0820,1.0260,0.1090,-0.1250,,,,290.576320,41.546188,15.601
4236,4556468,K04491.01,Kepler-1609 b,CONFIRMED,Done,CANDIDATE,0.9440,0,0,0,0,NO_COMMENT,114.336052000,3.8150000e-03,-3.8150000e-03,216.7966000,2.800000e-02,-2.800000e-02,0,,,14.07700,0.81400,-0.81400,2.3980e+02,2.150e+01,-2.150e+01,2.09,3.500e-01,-3.500e-01,429.0,,,8.02,3.54,-2.77,53.700000,20.600000,-20.600000,5802.00,78.00,-78.00,1.3160,0.2220,-0.2220,1.0440,0.0940,-0.0630,,,,290.146550,39.665821,15.015
4237,9222516,K04492.01,,FALSE POSITIVE,Done,FALSE POSITIVE,0.0000,1,0,1,0,MOD_NONUNIQ_ALT---CENT_UNRESOLVED_OFFSET,0.639380620,2.9100000e-07,-2.9100000e-07,131.8946730,3.770000e-04,-3.770000e-04,0,,,1.20670,0.02130,-0.02130,3.0800e+02,3.400e+00,-3.400e+00,51.53,1.793e+01,-5.990e+00,2566.0,,,10289.98,10298.43,-3276.34,1.611000,0.677000,-0.677000,6607.00,161.00,-221.00,1.2040,0.4190,-0.1400,1.2240,0.1870,-0.1680,,,,293.529970,45.664330,13.725
4238,5431027,K04558.01,,CANDIDATE,Done,CANDIDATE,0.9720,0,0,0,0,NO_COMMENT,8.823399600,1.5380000e-04,-1.5380000e-04,136.8921000,1.070000e-02,-1.070000e-02,0,,,6.73500,0.33500,-0.33500,1.0460e+02,8.900e+00,-8.900e+00,1.13,3.500e-01,-2.800e-01,929.0,,,176.13,157.78,-87.32,10.120000,1.100000,-1.100000,5602.00,152.00,-152.00,1.1210,0.3420,-0.2800,0.8520,0.1250,-0.0730,,,,285.595430,40.679722,14.598
4239,7285673,K04559.01,,FALSE POSITIVE,Done,FALSE POSITIVE,0.0000,1,0,1,1,LPP_DV---CENT_UNRESOLVED_OFFSET---EPHEM_MATCH,0.566801045,1.5200000e-06,-1.5200000e-06,131.7979500,2.040000e-03,-2.040000e-03,0,,,1.74990,0.08850,-0.08850,1.8830e+02,7.100e+00,-7.100e+00,1.42,3.900e-01,-2.100e-01,2348.0,,,7209.06,5982.75,-2635.92,2.117000,0.773000,-0.773000,6106.00,181.00,-200.00,0.9820,0.2710,-0.1460,0.8930,0.1090,-0.0890,,,,292.935520,42.824871,14.498
4240,5282437,K04560.01,,FALSE POSITIVE,Done,FALSE POSITIVE,,0,1,1,1,,0.992799002,9.4600000e-07,-9.4600000e-07,131.7084200,8.820000e-04,-8.820000e-04,0,,,3.48780,0.03580,-0.03580,1.6530e+03,1.460e+01,-1.460e+01,40.12,1.493e+01,-4.010e+00,1933.0,,,3302.31,3666.63,-1013.10,1.531000,0.732000,-0.732000,6217.00,180.00,-237.00,0.9890,0.3680,-0.0990,1.0560,0.1700,-0.1390,,,,293.940120,40.447189,15.106
4241,7747457,K04561.01,Kepler-1613 b,CONFIRMED,Done,CANDIDATE,0.9970,0,0,0,0,CENT_FEW_DIFFS,1.518418100,2.1210000e-04,-2.1210000e-04,132.1380000,1.160000e-01,-1.160000e-01,0,,,2.84200,0.21800,-0.21800,1.9680e+02,1.470e+01,-1.470e+01,1.85,5.600e-01,-3.700e-01,1926.0,,,3261.65,2997.74,-1483.39,3.520000,1.300000,-1.300000,6302.00,197.00,-241.00,1.2690,0.3840,-0.2560,1.0630,0.1810,-0.1310,,,,289.875060,43.420959,14.118
4242,8652360,K04562.01,,FALSE POSITIVE,Done,FALSE POSITIVE,0.0000,1,0,1,0,SAME_NTL_PERIOD---CENT_RESOLVED_OFFSET---HALO_GHOST,0.968071170,4.9030000e-06,-4.9030000e-06,132.4469700,5.020000e-03,-5.020000e-03,0,,,1.67700,0.12400,-0.12400,1.0480e+02,8.100e+00,-8.100e+00,0.72,1.200e-01,-5.000e-02,1487.0,,,1157.58,577.08,-273.07,3.860000,1.800000,-1.800000,5367.00,160.00,-160.00,0.6870,0.1060,-0.0490,0.7570,0.0720,-0.0720,,,,300.235870,44.769520,15.247
4243,9602421,K04631.01,,FALSE POSITIVE,Done,FALSE POSITIVE,0.0000,0,0,1,1,CENT_FEW_DIFFS---HALO_GHOST---EPHEM_MATCH,3.556619060,8.5070000e-05,-8.5070000e-05,133.4975000,2.420000e-02,-2.420000e-02,0,,,5.39600,0.61500,-0.61500,2.3300e+01,2.200e+00,-2.200e+00,0.72,1.600e-01,-2.000e-01,1518.0,,,1254.47,869.56,-667.08,4.720000,1.900000,-1.900000,6018.00,181.00,-163.00,1.4580,0.3300,-0.4040,0.9340,0.1550,-0.0960,,,,297.095830,46.211021,12.840
4244,6070337,K04632.01,,CANDIDATE,Done,CANDIDATE,0.8720,0,0,0,0,NO_COMMENT,40.069148200,3.9460000e-04,-3.9460000e-04,143.7371300,9.290000e-03,-9.290000e-03,0,,,2.92800,0.37500,-0.37500,7.8410e+02,9.350e+01,-9.350e+01,13.25,2.590e+00,-1.310e+00,458.0,,,10.42,6.65,-3.07,29.400000,14.400000,-14.400000,5485.00,191.00,-191.00,0.7620,0.1490,-0.0750,0.7960,0.0960,-0.0790,,,,299.013120,41.329311,15.618
4245,5954001,K04633.01,,CANDIDATE,Done,CANDIDATE,1.0000,0,0,0,0,NO_COMMENT,11.693344700,2.0270000e-04,-2.0270000e-04,142.6574000,1.310000e-02,-1.310000e-02,0,,,6.55100,0.47300,-0.47300,6.6900e+01,6.500e+00,-6.500e+00,1.12,2.000e-01,-1.700e-01,950.0,,,192.95,91.31,-62.09,12.880000,5.200000,-5.200000,6049.00,72.00,-90.00,1.3540,0.2510,-0.2050,1.1890,0.0810,-0.0970,,,,289.779540,41.214409,13.848
4246,4373195,K07692.01,,FALSE POSITIVE,Done,FALSE POSITIVE,0.0000,1,0,0,1,LPP_DV---CENT_SATURATED---EPHEM_MATCH,0.562568040,4.4530000e-06,-4.4530000e-06,131.7249700,8.030000e-03,-8.030000e-03,0,,,1.68600,0.20600,-0.20600,4.5000e+00,5.000e-01,-5.000e-01,0.63,9.000e-02,-2.800e-01,5127.0,,,164220.08,114206.71,-127105.67,2.018000,0.828000,-0.828000,9005.00,595.00,-727.00,2.7730,0.4040,-1.2130,1.9410,0.2540,-0.3500,,,,293.720000,39.446449,9.121
4247,5090937,K03182.01,,FALSE POSITIVE,Done,FALSE POSITIVE,,1,0,0,0,,8.799918780,3.8360000e-05,-3.8360000e-05,132.8861400,3.720000e-03,-3.720000e-03,0,,,41.56400,0.34100,-0.34100,8.6910e+02,6.100e+00,-6.100e+00,224.56,4.839e+01,-7.527e+01,1979.0,,,3624.62,2359.97,-2269.72,1.676000,0.262000,-0.262000,8092.00,228.00,-332.00,3.2670,0.7040,-1.0950,2.0680,0.3450,-0.3860,,,,289.265750,40.255482,11.040
4248,8196226,K04634.01,,CANDIDATE,Done,CANDIDATE,0.9980,0,0,0,0,NO_COMMENT,4.027453960,2.5880000e-05,-2.5880000e-05,133.1219400,4.680000e-03,-4.680000e-03,0,,,1.33000,0.20000,-0.20000,8.5200e+01,9.600e+00,-9.600e+00,0.98,3.000e-01,-1.400e-01,1250.0,,,577.46,536.10,-197.50,22.300000,10.800000,-10.800000,6174.00,175.00,-197.00,1.0410,0.3260,-0.1400,0.9870,0.1470,-0.1200,,,,300.649600,44.055740,13.685
4249,9002538,K03196.01,,CANDIDATE,Done,CANDIDATE,0.9170,0,0,0,0,NO_COMMENT,4.960610940,2.8100000e-05,-2.8100000e-05,135.3213900,5.160000e-03,-5.160000e-03,0,,,2.86400,0.14100,-0.14100,2.0400e+01,1.800e+00,-1.800e+00,0.59,1.000e-01,-9.000e-02,1272.0,,,618.99,306.08,-213.14,13.278000,0.936000,-0.936000,6117.00,135.00,-135.00,1.2980,0.2210,-0.1990,1.0790,0.1030,-0.0750,,,,283.350460,45.339111,11.525
4250,6359175,K04703.01,,FALSE POSITIVE,Done,FALSE POSITIVE,,1,0,0,0,,349.037030000,3.2610000e-02,-3.2610000e-02,331.8869000,6.520000e-02,-6.520000e-02,0,,,4.76000,1.80000,-1.80000,7.7700e+02,2.380e+02,-2.380e+02,2.27,9.600e-01,-1.800e-01,231.0,,,0.67,0.87,-0.16,571.000000,278.000000,-278.000000,5583.00,172.00,-150.00,0.8240,0.3480,-0.0650,0.8990,0.0950,-0.0850,,,,290.164180,41.782631,15.499
4251,8104207,K04704.01,,FALSE POSITIVE,Done,FALSE POSITIVE,,1,0,0,0,,177.813500000,1.0110000e-02,-1.0110000e-02,205.1936000,2.760000e-02,-2.760000e-02,0,,,9.76000,0.73500,-0.73500,4.1770e+02,5.400e+01,-5.400e+01,1.83,7.200e-01,-1.400e-01,310.0,,,2.17,2.56,-0.53,138.900000,48.700000,-48.700000,5822.00,165.00,-175.00,0.8980,0.3550,-0.0690,0.9940,0.1100,-0.1140,,,,294.127620,43.975128,15.234
4252,5642688,K04705.01,,CANDIDATE,Done,CANDIDATE,0.4460,0,0,0,0,NO_COMMENT,1.473324500,1.0180000e-05,-1.0180000e-05,132.8559900,5.970000e-03,-5.970000e-03,0,,,1.40600,0.14700,-0.14700,1.2400e+02,1.270e+01,-1.270e+01,1.03,2.800e-01,-1.500e-01,1576.0,,,1453.80,1181.37,-525.08,7.956000,0.881000,-0.881000,5751.00,172.00,-189.00,0.9210,0.2480,-0.1340,0.8340,0.1200,-0.0700,,,,297.602360,40.803219,15.078
4253,10026502,K04706.01,Kepler-1620 b,CONFIRMED,Done,CANDIDATE,0.6650,0,0,0,0,NO_COMMENT,101.952048000,1.7330000e-03,-1.7330000e-03,206.3499000,1.470000e-02,-1.470000e-02,0,,,5.99100,0.47000,-0.47000,1.5250e+02,1.730e+01,-1.730e+01,1.31,4.200e-01,-1.500e-01,428.0,,,7.92,7.47,-2.57,131.030000,6.100000,-6.100000,6210.00,169.00,-225.00,1.0540,0.3390,-0.1210,1.0280,0.1580,-0.1150,,,,297.270870,46.928421,13.658
4254,3953173,K04493.01,,FALSE POSITIVE,Done,FALSE POSITIVE,0.0000,0,0,1,0,CENT_RESOLVED_OFFSET,2.417959110,3.0440000e-05,-3.0440000e-05,132.5063000,1.150000e-02,-1.150000e-02,0,,,2.72700,0.35100,-0.35100,1.0050e+02,1.250e+01,-1.250e+01,0.53,3.000e-02,-4.000e-02,878.0,,,140.54,39.10,-31.93,6.791000,0.694000,-0.694000,4623.00,139.00,-139.00,0.5340,0.0350,-0.0350,0.5450,0.0370,-0.0270,,,,291.200070,39.053982,15.121
4255,8037926,K04494.01,,FALSE POSITIVE,Done,FALSE POSITIVE,,1,0,0,0,,183.854867000,8.1330000e-03,-8.1330000e-03,211.4887000,3.290000e-02,-3.290000e-02,0,,,14.99600,0.92600,-0.92600,5.2060e+02,5.240e+01,-5.240e+01,2.40,1.140e+00,-2.200e-01,345.0,,,3.36,4.81,-0.97,87.200000,25.900000,-25.900000,6225.00,170.00,-222.00,1.0310,0.4930,-0.0950,1.0910,0.2340,-0.1340,,,,294.914860,43.862431,15.448
4256,5552562,K04495.01,,CANDIDATE,Done,CANDIDATE,1.0000,0,0,0,0,CENT_FEW_MEAS,5.932182090,6.0030000e-05,-6.0030000e-05,135.6337800,8.680000e-03,-8.680000e-03,0,,,4.50700,0.24800,-0.24800,2.0530e+02,1.620e+01,-1.620e+01,1.39,4.200e-01,-1.400e-01,1000.0,,,235.68,211.98,-70.69,10.160000,1.500000,-1.500000,5843.00,164.00,-205.00,0.9770,0.2970,-0.0990,1.0360,0.1270,-0.1270,,,,296.774140,40.793282,15.466
4257,6186182,K04496.01,,CANDIDATE,Done,CANDIDATE,0.9670,0,0,0,0,NO_COMMENT,96.384483000,1.4000000e-03,-1.4000000e-03,144.8682500,9.540000e-03,-9.540000e-03,0,,,5.25300,0.27000,-0.27000,5.9100e+02,6.560e+01,-6.560e+01,2.41,7.400e-01,-2.400e-01,400.0,,,6.03,5.41,-1.80,142.700000,14.800000,-14.800000,5919.00,162.00,-203.00,1.0000,0.3050,-0.1020,1.1140,0.1090,-0.1630,,,,284.682920,41.592411,15.602
4258,4073017,K07681.01,,CANDIDATE,Done,CANDIDATE,1.0000,0,0,0,0,NO_COMMENT,6.055520180,6.3670000e-05,-6.3670000e-05,131.5985100,9.110000e-03,-9.110000e-03,0,,,2.81800,0.23800,-0.23800,1.3460e+02,1.650e+01,-1.650e+01,0.92,1.700e-01,-7.000e-02,844.0,,,119.89,69.41,-29.85,16.300000,7.000000,-7.000000,5352.00,159.00,-159.00,0.8050,0.1490,-0.0640,0.9190,0.0580,-0.1020,,,,295.473820,39.124561,14.772
